MASK-ch,f_c[kHz],f_b[kHz], masked
17908,41429.438 ,41431.750 ,0
17909,41431.750 ,41434.063 ,0
17910,41434.063 ,41436.375 ,0
17911,41436.375 ,41438.688 ,0
17912,41438.688 ,41441.000 ,0
17913,41441.000 ,41443.313 ,0
17914,41443.313 ,41445.625 ,0
17915,41445.625 ,41447.938 ,0
17916,41447.938 ,41450.250 ,0
17917,41450.250 ,41452.563 ,0
17918,41452.563 ,41454.875 ,0
17919,41454.875 ,41457.188 ,0
17920,41457.188 ,41459.500 ,0
17921,41459.500 ,41461.813 ,0
17922,41461.813 ,41464.125 ,0
17923,41464.125 ,41466.438 ,0
17924,41466.438 ,41468.750 ,0
17925,41468.750 ,41471.063 ,0
17926,41471.063 ,41473.375 ,0
17927,41473.375 ,41475.688 ,0
17928,41475.688 ,41478.000 ,0
17929,41478.000 ,41480.313 ,0
17930,41480.313 ,41482.625 ,0
17931,41482.625 ,41484.938 ,0
17932,41484.938 ,41487.250 ,0
17933,41487.250 ,41489.563 ,0
17934,41489.563 ,41491.875 ,0
17935,41491.875 ,41494.188 ,0
17936,41494.188 ,41496.500 ,0
17937,41496.500 ,41498.813 ,0
17938,41498.813 ,41501.125 ,0
17939,41501.125 ,41503.438 ,0
17940,41503.438 ,41505.750 ,0
17941,41505.750 ,41508.063 ,0
17942,41508.063 ,41510.375 ,0
17943,41510.375 ,41512.688 ,0
17944,41512.688 ,41515.000 ,0
17945,41515.000 ,41517.313 ,0
17946,41517.313 ,41519.625 ,0
17947,41519.625 ,41521.938 ,0
17948,41521.938 ,41524.250 ,0
17949,41524.250 ,41526.563 ,1
17950,41526.563 ,41528.875 ,1
17951,41528.875 ,41531.188 ,1
17952,41531.188 ,41533.500 ,0
17953,41533.500 ,41535.813 ,0
17954,41535.813 ,41538.125 ,0
17955,41538.125 ,41540.438 ,0
17956,41540.438 ,41542.750 ,0
17957,41542.750 ,41545.063 ,0
17958,41545.063 ,41547.375 ,0
17959,41547.375 ,41549.688 ,0
17960,41549.688 ,41552.000 ,0
17961,41552.000 ,41554.313 ,0
17962,41554.313 ,41556.625 ,0
17963,41556.625 ,41558.938 ,0
17964,41558.938 ,41561.250 ,0
17965,41561.250 ,41563.563 ,0
17966,41563.563 ,41565.875 ,0
17967,41565.875 ,41568.188 ,0
17968,41568.188 ,41570.500 ,0
17969,41570.500 ,41572.813 ,0
17970,41572.813 ,41575.125 ,0
17971,41575.125 ,41577.438 ,0
17972,41577.438 ,41579.750 ,0
17973,41579.750 ,41582.063 ,0
17974,41582.063 ,41584.375 ,0
17975,41584.375 ,41586.688 ,0
17976,41586.688 ,41589.000 ,0
17977,41589.000 ,41591.313 ,0
17978,41591.313 ,41593.625 ,0
17979,41593.625 ,41595.938 ,0
17980,41595.938 ,41598.250 ,0
17981,41598.250 ,41600.563 ,0
17982,41600.563 ,41602.875 ,1
17983,41602.875 ,41605.188 ,1
17984,41605.188 ,41607.500 ,0
17985,41607.500 ,41609.813 ,0
17986,41609.813 ,41612.125 ,0
17987,41612.125 ,41614.438 ,0
17988,41614.438 ,41616.750 ,0
17989,41616.750 ,41619.063 ,0
17990,41619.063 ,41621.375 ,0
17991,41621.375 ,41623.688 ,0
17992,41623.688 ,41626.000 ,0
17993,41626.000 ,41628.313 ,0
17994,41628.313 ,41630.625 ,0
17995,41630.625 ,41632.938 ,0
17996,41632.938 ,41635.250 ,0
17997,41635.250 ,41637.563 ,0
17998,41637.563 ,41639.875 ,0
17999,41639.875 ,41642.188 ,0
18000,41642.188 ,41644.500 ,0
18001,41644.500 ,41646.813 ,0
18002,41646.813 ,41649.125 ,0
18003,41649.125 ,41651.438 ,0
18004,41651.438 ,41653.750 ,0
18005,41653.750 ,41656.063 ,0
18006,41656.063 ,41658.375 ,0
18007,41658.375 ,41660.688 ,0
18008,41660.688 ,41663.000 ,0
18009,41663.000 ,41665.313 ,0
18010,41665.313 ,41667.625 ,0
18011,41667.625 ,41669.938 ,0
18012,41669.938 ,41672.250 ,0
18013,41672.250 ,41674.563 ,0
18014,41674.563 ,41676.875 ,0
18015,41676.875 ,41679.188 ,0
18016,41679.188 ,41681.500 ,0
18017,41681.500 ,41683.813 ,0
18018,41683.813 ,41686.125 ,0
18019,41686.125 ,41688.438 ,0
18020,41688.438 ,41690.750 ,0
18021,41690.750 ,41693.063 ,0
18022,41693.063 ,41695.375 ,0
18023,41695.375 ,41697.688 ,0
18024,41697.688 ,41700.000 ,0
18025,41700.000 ,41702.313 ,0
18026,41702.313 ,41704.625 ,0
18027,41704.625 ,41706.938 ,0
18028,41706.938 ,41709.250 ,0
18029,41709.250 ,41711.563 ,0
18030,41711.563 ,41713.875 ,0
18031,41713.875 ,41716.188 ,0
18032,41716.188 ,41718.500 ,0
18033,41718.500 ,41720.813 ,0
18034,41720.813 ,41723.125 ,0
18035,41723.125 ,41725.438 ,0
18036,41725.438 ,41727.750 ,0
18037,41727.750 ,41730.063 ,1
18038,41730.063 ,41732.375 ,0
18039,41732.375 ,41734.688 ,0
18040,41734.688 ,41737.000 ,0
18041,41737.000 ,41739.313 ,0
18042,41739.313 ,41741.625 ,0
18043,41741.625 ,41743.938 ,0
18044,41743.938 ,41746.250 ,0
18045,41746.250 ,41748.563 ,0
18046,41748.563 ,41750.875 ,0
18047,41750.875 ,41753.188 ,0
18048,41753.188 ,41755.500 ,0
18049,41755.500 ,41757.813 ,0
18050,41757.813 ,41760.125 ,0
18051,41760.125 ,41762.438 ,0
18052,41762.438 ,41764.750 ,0
18053,41764.750 ,41767.063 ,0
18054,41767.063 ,41769.375 ,0
18055,41769.375 ,41771.688 ,0
18056,41771.688 ,41774.000 ,0
18057,41774.000 ,41776.313 ,0
18058,41776.313 ,41778.625 ,0
18059,41778.625 ,41780.938 ,0
18060,41780.938 ,41783.250 ,1
18061,41783.250 ,41785.563 ,0
18062,41785.563 ,41787.875 ,0
18063,41787.875 ,41790.188 ,0
18064,41790.188 ,41792.500 ,0
18065,41792.500 ,41794.813 ,0
18066,41794.813 ,41797.125 ,0
18067,41797.125 ,41799.438 ,1
18068,41799.438 ,41801.750 ,1
18069,41801.750 ,41804.063 ,1
18070,41804.063 ,41806.375 ,1
18071,41806.375 ,41808.688 ,0
18072,41808.688 ,41811.000 ,0
18073,41811.000 ,41813.313 ,0
18074,41813.313 ,41815.625 ,0
18075,41815.625 ,41817.938 ,0
18076,41817.938 ,41820.250 ,0
18077,41820.250 ,41822.563 ,0
18078,41822.563 ,41824.875 ,0
18079,41824.875 ,41827.188 ,0
18080,41827.188 ,41829.500 ,0
18081,41829.500 ,41831.813 ,0
18082,41831.813 ,41834.125 ,0
18083,41834.125 ,41836.438 ,0
18084,41836.438 ,41838.750 ,0
18085,41838.750 ,41841.063 ,0
18086,41841.063 ,41843.375 ,0
18087,41843.375 ,41845.688 ,0
18088,41845.688 ,41848.000 ,0
18089,41848.000 ,41850.313 ,0
18090,41850.313 ,41852.625 ,0
18091,41852.625 ,41854.938 ,0
18092,41854.938 ,41857.250 ,0
18093,41857.250 ,41859.563 ,0
18094,41859.563 ,41861.875 ,0
18095,41861.875 ,41864.188 ,0
18096,41864.188 ,41866.500 ,0
18097,41866.500 ,41868.813 ,0
18098,41868.813 ,41871.125 ,0
18099,41871.125 ,41873.438 ,0
18100,41873.438 ,41875.750 ,1
18101,41875.750 ,41878.063 ,0
18102,41878.063 ,41880.375 ,0
18103,41880.375 ,41882.688 ,0
18104,41882.688 ,41885.000 ,0
18105,41885.000 ,41887.313 ,0
18106,41887.313 ,41889.625 ,0
18107,41889.625 ,41891.938 ,0
18108,41891.938 ,41894.250 ,0
18109,41894.250 ,41896.563 ,0
18110,41896.563 ,41898.875 ,0
18111,41898.875 ,41901.188 ,0
18112,41901.188 ,41903.500 ,0
18113,41903.500 ,41905.813 ,0
18114,41905.813 ,41908.125 ,0
18115,41908.125 ,41910.438 ,0
18116,41910.438 ,41912.750 ,0
18117,41912.750 ,41915.063 ,0
18118,41915.063 ,41917.375 ,0
18119,41917.375 ,41919.688 ,0
18120,41919.688 ,41922.000 ,0
18121,41922.000 ,41924.313 ,0
18122,41924.313 ,41926.625 ,0
18123,41926.625 ,41928.938 ,1
18124,41928.938 ,41931.250 ,1
18125,41931.250 ,41933.563 ,0
18126,41933.563 ,41935.875 ,0
18127,41935.875 ,41938.188 ,0
18128,41938.188 ,41940.500 ,0
18129,41940.500 ,41942.813 ,0
18130,41942.813 ,41945.125 ,0
18131,41945.125 ,41947.438 ,0
18132,41947.438 ,41949.750 ,0
18133,41949.750 ,41952.063 ,0
18134,41952.063 ,41954.375 ,0
18135,41954.375 ,41956.688 ,0
18136,41956.688 ,41959.000 ,0
18137,41959.000 ,41961.313 ,0
18138,41961.313 ,41963.625 ,0
18139,41963.625 ,41965.938 ,0
18140,41965.938 ,41968.250 ,0
18141,41968.250 ,41970.563 ,0
18142,41970.563 ,41972.875 ,0
18143,41972.875 ,41975.188 ,0
18144,41975.188 ,41977.500 ,0
18145,41977.500 ,41979.813 ,0
18146,41979.813 ,41982.125 ,0
18147,41982.125 ,41984.438 ,0
18148,41984.438 ,41986.750 ,1
18149,41986.750 ,41989.063 ,1
18150,41989.063 ,41991.375 ,0
18151,41991.375 ,41993.688 ,0
18152,41993.688 ,41996.000 ,1
18153,41996.000 ,41998.313 ,1
18154,41998.313 ,42000.625 ,1
18155,42000.625 ,42002.938 ,1
18156,42002.938 ,42005.250 ,1
18157,42005.250 ,42007.563 ,1
18158,42007.563 ,42009.875 ,1
18159,42009.875 ,42012.188 ,0
18160,42012.188 ,42014.500 ,0
18161,42014.500 ,42016.813 ,0
18162,42016.813 ,42019.125 ,0
18163,42019.125 ,42021.438 ,0
18164,42021.438 ,42023.750 ,0
18165,42023.750 ,42026.063 ,0
18166,42026.063 ,42028.375 ,0
18167,42028.375 ,42030.688 ,0
18168,42030.688 ,42033.000 ,0
18169,42033.000 ,42035.313 ,0
18170,42035.313 ,42037.625 ,0
18171,42037.625 ,42039.938 ,0
18172,42039.938 ,42042.250 ,0
18173,42042.250 ,42044.563 ,0
18174,42044.563 ,42046.875 ,0
18175,42046.875 ,42049.188 ,0
18176,42049.188 ,42051.500 ,0
18177,42051.500 ,42053.813 ,0
18178,42053.813 ,42056.125 ,0
18179,42056.125 ,42058.438 ,0
18180,42058.438 ,42060.750 ,0
18181,42060.750 ,42063.063 ,0
18182,42063.063 ,42065.375 ,0
18183,42065.375 ,42067.688 ,0
18184,42067.688 ,42070.000 ,0
18185,42070.000 ,42072.313 ,0
18186,42072.313 ,42074.625 ,0
18187,42074.625 ,42076.938 ,0
18188,42076.938 ,42079.250 ,0
18189,42079.250 ,42081.563 ,0
18190,42081.563 ,42083.875 ,0
18191,42083.875 ,42086.188 ,0
18192,42086.188 ,42088.500 ,0
18193,42088.500 ,42090.813 ,0
18194,42090.813 ,42093.125 ,0
18195,42093.125 ,42095.438 ,0
18196,42095.438 ,42097.750 ,0
18197,42097.750 ,42100.063 ,0
18198,42100.063 ,42102.375 ,0
18199,42102.375 ,42104.688 ,0
18200,42104.688 ,42107.000 ,0
18201,42107.000 ,42109.313 ,0
18202,42109.313 ,42111.625 ,0
18203,42111.625 ,42113.938 ,0
18204,42113.938 ,42116.250 ,0
18205,42116.250 ,42118.563 ,0
18206,42118.563 ,42120.875 ,0
18207,42120.875 ,42123.188 ,0
18208,42123.188 ,42125.500 ,0
18209,42125.500 ,42127.813 ,0
18210,42127.813 ,42130.125 ,1
18211,42130.125 ,42132.438 ,1
18212,42132.438 ,42134.750 ,0
18213,42134.750 ,42137.063 ,0
18214,42137.063 ,42139.375 ,0
18215,42139.375 ,42141.688 ,0
18216,42141.688 ,42144.000 ,0
18217,42144.000 ,42146.313 ,0
18218,42146.313 ,42148.625 ,0
18219,42148.625 ,42150.938 ,0
18220,42150.938 ,42153.250 ,0
18221,42153.250 ,42155.563 ,0
18222,42155.563 ,42157.875 ,0
18223,42157.875 ,42160.188 ,0
18224,42160.188 ,42162.500 ,0
18225,42162.500 ,42164.813 ,0
18226,42164.813 ,42167.125 ,0
18227,42167.125 ,42169.438 ,0
18228,42169.438 ,42171.750 ,0
18229,42171.750 ,42174.063 ,0
18230,42174.063 ,42176.375 ,0
18231,42176.375 ,42178.688 ,0
18232,42178.688 ,42181.000 ,0
18233,42181.000 ,42183.313 ,0
18234,42183.313 ,42185.625 ,1
18235,42185.625 ,42187.938 ,1
18236,42187.938 ,42190.250 ,0
18237,42190.250 ,42192.563 ,0
18238,42192.563 ,42194.875 ,0
18239,42194.875 ,42197.188 ,1
18240,42197.188 ,42199.500 ,1
18241,42199.500 ,42201.813 ,1
18242,42201.813 ,42204.125 ,1
18243,42204.125 ,42206.438 ,1
18244,42206.438 ,42208.750 ,0
18245,42208.750 ,42211.063 ,0
18246,42211.063 ,42213.375 ,0
18247,42213.375 ,42215.688 ,0
18248,42215.688 ,42218.000 ,0
18249,42218.000 ,42220.313 ,0
18250,42220.313 ,42222.625 ,0
18251,42222.625 ,42224.938 ,0
18252,42224.938 ,42227.250 ,0
18253,42227.250 ,42229.563 ,0
18254,42229.563 ,42231.875 ,0
18255,42231.875 ,42234.188 ,0
18256,42234.188 ,42236.500 ,0
18257,42236.500 ,42238.813 ,0
18258,42238.813 ,42241.125 ,0
18259,42241.125 ,42243.438 ,0
18260,42243.438 ,42245.750 ,0
18261,42245.750 ,42248.063 ,0
18262,42248.063 ,42250.375 ,0
18263,42250.375 ,42252.688 ,0
18264,42252.688 ,42255.000 ,0
18265,42255.000 ,42257.313 ,0
18266,42257.313 ,42259.625 ,0
18267,42259.625 ,42261.938 ,0
18268,42261.938 ,42264.250 ,0
18269,42264.250 ,42266.563 ,0
18270,42266.563 ,42268.875 ,0
18271,42268.875 ,42271.188 ,0
18272,42271.188 ,42273.500 ,0
18273,42273.500 ,42275.813 ,0
18274,42275.813 ,42278.125 ,0
18275,42278.125 ,42280.438 ,0
18276,42280.438 ,42282.750 ,0
18277,42282.750 ,42285.063 ,0
18278,42285.063 ,42287.375 ,0
18279,42287.375 ,42289.688 ,0
18280,42289.688 ,42292.000 ,1
18281,42292.000 ,42294.313 ,0
18282,42294.313 ,42296.625 ,0
18283,42296.625 ,42298.938 ,0
18284,42298.938 ,42301.250 ,0
18285,42301.250 ,42303.563 ,0
18286,42303.563 ,42305.875 ,0
18287,42305.875 ,42308.188 ,0
18288,42308.188 ,42310.500 ,0
18289,42310.500 ,42312.813 ,0
18290,42312.813 ,42315.125 ,0
18291,42315.125 ,42317.438 ,0
18292,42317.438 ,42319.750 ,0
18293,42319.750 ,42322.063 ,0
18294,42322.063 ,42324.375 ,0
18295,42324.375 ,42326.688 ,0
18296,42326.688 ,42329.000 ,0
18297,42329.000 ,42331.313 ,0
18298,42331.313 ,42333.625 ,0
18299,42333.625 ,42335.938 ,0
18300,42335.938 ,42338.250 ,0
18301,42338.250 ,42340.563 ,0
18302,42340.563 ,42342.875 ,0
18303,42342.875 ,42345.188 ,0
18304,42345.188 ,42347.500 ,0
18305,42347.500 ,42349.813 ,0
18306,42349.813 ,42352.125 ,0
18307,42352.125 ,42354.438 ,0
18308,42354.438 ,42356.750 ,0
18309,42356.750 ,42359.063 ,0
18310,42359.063 ,42361.375 ,0
18311,42361.375 ,42363.688 ,0
18312,42363.688 ,42366.000 ,0
18313,42366.000 ,42368.313 ,0
18314,42368.313 ,42370.625 ,0
18315,42370.625 ,42372.938 ,0
18316,42372.938 ,42375.250 ,0
18317,42375.250 ,42377.563 ,0
18318,42377.563 ,42379.875 ,0
18319,42379.875 ,42382.188 ,0
18320,42382.188 ,42384.500 ,0
18321,42384.500 ,42386.813 ,0
18322,42386.813 ,42389.125 ,0
18323,42389.125 ,42391.438 ,0
18324,42391.438 ,42393.750 ,0
18325,42393.750 ,42396.063 ,0
18326,42396.063 ,42398.375 ,0
18327,42398.375 ,42400.688 ,1
18328,42400.688 ,42403.000 ,1
18329,42403.000 ,42405.313 ,1
18330,42405.313 ,42407.625 ,0
18331,42407.625 ,42409.938 ,0
18332,42409.938 ,42412.250 ,0
18333,42412.250 ,42414.563 ,0
18334,42414.563 ,42416.875 ,0
18335,42416.875 ,42419.188 ,0
18336,42419.188 ,42421.500 ,0
18337,42421.500 ,42423.813 ,0
18338,42423.813 ,42426.125 ,0
18339,42426.125 ,42428.438 ,0
18340,42428.438 ,42430.750 ,0
18341,42430.750 ,42433.063 ,0
18342,42433.063 ,42435.375 ,0
18343,42435.375 ,42437.688 ,0
18344,42437.688 ,42440.000 ,0
18345,42440.000 ,42442.313 ,0
18346,42442.313 ,42444.625 ,0
18347,42444.625 ,42446.938 ,0
18348,42446.938 ,42449.250 ,0
18349,42449.250 ,42451.563 ,0
18350,42451.563 ,42453.875 ,0
18351,42453.875 ,42456.188 ,0
18352,42456.188 ,42458.500 ,0
18353,42458.500 ,42460.813 ,0
18354,42460.813 ,42463.125 ,0
18355,42463.125 ,42465.438 ,0
18356,42465.438 ,42467.750 ,0
18357,42467.750 ,42470.063 ,0
18358,42470.063 ,42472.375 ,0
18359,42472.375 ,42474.688 ,0
18360,42474.688 ,42477.000 ,1
18361,42477.000 ,42479.313 ,1
18362,42479.313 ,42481.625 ,0
18363,42481.625 ,42483.938 ,0
18364,42483.938 ,42486.250 ,0
18365,42486.250 ,42488.563 ,0
18366,42488.563 ,42490.875 ,0
18367,42490.875 ,42493.188 ,0
18368,42493.188 ,42495.500 ,0
18369,42495.500 ,42497.813 ,0
18370,42497.813 ,42500.125 ,0
18371,42500.125 ,42502.438 ,0
18372,42502.438 ,42504.750 ,0
18373,42504.750 ,42507.063 ,0
18374,42507.063 ,42509.375 ,0
18375,42509.375 ,42511.688 ,0
18376,42511.688 ,42514.000 ,0
18377,42514.000 ,42516.313 ,0
18378,42516.313 ,42518.625 ,0
18379,42518.625 ,42520.938 ,0
18380,42520.938 ,42523.250 ,0
18381,42523.250 ,42525.563 ,0
18382,42525.563 ,42527.875 ,1
18383,42527.875 ,42530.188 ,1
18384,42530.188 ,42532.500 ,0
18385,42532.500 ,42534.813 ,0
18386,42534.813 ,42537.125 ,0
18387,42537.125 ,42539.438 ,0
18388,42539.438 ,42541.750 ,0
18389,42541.750 ,42544.063 ,0
18390,42544.063 ,42546.375 ,0
18391,42546.375 ,42548.688 ,0
18392,42548.688 ,42551.000 ,0
18393,42551.000 ,42553.313 ,0
18394,42553.313 ,42555.625 ,0
18395,42555.625 ,42557.938 ,0
18396,42557.938 ,42560.250 ,0
18397,42560.250 ,42562.563 ,0
18398,42562.563 ,42564.875 ,0
18399,42564.875 ,42567.188 ,0
18400,42567.188 ,42569.500 ,0
18401,42569.500 ,42571.813 ,0
18402,42571.813 ,42574.125 ,0
18403,42574.125 ,42576.438 ,0
18404,42576.438 ,42578.750 ,0
18405,42578.750 ,42581.063 ,0
18406,42581.063 ,42583.375 ,0
18407,42583.375 ,42585.688 ,0
18408,42585.688 ,42588.000 ,0
18409,42588.000 ,42590.313 ,0
18410,42590.313 ,42592.625 ,0
18411,42592.625 ,42594.938 ,0
18412,42594.938 ,42597.250 ,0
18413,42597.250 ,42599.563 ,1
18414,42599.563 ,42601.875 ,1
18415,42601.875 ,42604.188 ,1
18416,42604.188 ,42606.500 ,1
18417,42606.500 ,42608.813 ,0
18418,42608.813 ,42611.125 ,0
18419,42611.125 ,42613.438 ,0
18420,42613.438 ,42615.750 ,0
18421,42615.750 ,42618.063 ,0
18422,42618.063 ,42620.375 ,0
18423,42620.375 ,42622.688 ,0
18424,42622.688 ,42625.000 ,0
18425,42625.000 ,42627.313 ,1
18426,42627.313 ,42629.625 ,1
18427,42629.625 ,42631.938 ,0
18428,42631.938 ,42634.250 ,0
18429,42634.250 ,42636.563 ,0
18430,42636.563 ,42638.875 ,0
18431,42638.875 ,42641.188 ,0
18432,42641.188 ,42643.500 ,0
18433,42643.500 ,42645.813 ,0
18434,42645.813 ,42648.125 ,0
18435,42648.125 ,42650.438 ,0
18436,42650.438 ,42652.750 ,0
18437,42652.750 ,42655.063 ,0
18438,42655.063 ,42657.375 ,0
18439,42657.375 ,42659.688 ,0
18440,42659.688 ,42662.000 ,0
18441,42662.000 ,42664.313 ,0
18442,42664.313 ,42666.625 ,0
18443,42666.625 ,42668.938 ,0
18444,42668.938 ,42671.250 ,0
18445,42671.250 ,42673.563 ,1
18446,42673.563 ,42675.875 ,1
18447,42675.875 ,42678.188 ,0
18448,42678.188 ,42680.500 ,0
18449,42680.500 ,42682.813 ,0
18450,42682.813 ,42685.125 ,0
18451,42685.125 ,42687.438 ,0
18452,42687.438 ,42689.750 ,0
18453,42689.750 ,42692.063 ,0
18454,42692.063 ,42694.375 ,0
18455,42694.375 ,42696.688 ,0
18456,42696.688 ,42699.000 ,0
18457,42699.000 ,42701.313 ,0
18458,42701.313 ,42703.625 ,0
18459,42703.625 ,42705.938 ,0
18460,42705.938 ,42708.250 ,0
18461,42708.250 ,42710.563 ,0
18462,42710.563 ,42712.875 ,0
18463,42712.875 ,42715.188 ,0
18464,42715.188 ,42717.500 ,0
18465,42717.500 ,42719.813 ,0
18466,42719.813 ,42722.125 ,0
18467,42722.125 ,42724.438 ,0
18468,42724.438 ,42726.750 ,1
18469,42726.750 ,42729.063 ,1
18470,42729.063 ,42731.375 ,0
18471,42731.375 ,42733.688 ,0
18472,42733.688 ,42736.000 ,0
18473,42736.000 ,42738.313 ,0
18474,42738.313 ,42740.625 ,0
18475,42740.625 ,42742.938 ,0
18476,42742.938 ,42745.250 ,0
18477,42745.250 ,42747.563 ,0
18478,42747.563 ,42749.875 ,0
18479,42749.875 ,42752.188 ,0
18480,42752.188 ,42754.500 ,0
18481,42754.500 ,42756.813 ,0
18482,42756.813 ,42759.125 ,0
18483,42759.125 ,42761.438 ,0
18484,42761.438 ,42763.750 ,0
18485,42763.750 ,42766.063 ,0
18486,42766.063 ,42768.375 ,0
18487,42768.375 ,42770.688 ,0
18488,42770.688 ,42773.000 ,0
18489,42773.000 ,42775.313 ,0
18490,42775.313 ,42777.625 ,0
18491,42777.625 ,42779.938 ,0
18492,42779.938 ,42782.250 ,0
18493,42782.250 ,42784.563 ,0
18494,42784.563 ,42786.875 ,0
18495,42786.875 ,42789.188 ,0
18496,42789.188 ,42791.500 ,0
18497,42791.500 ,42793.813 ,0
18498,42793.813 ,42796.125 ,0
18499,42796.125 ,42798.438 ,0
18500,42798.438 ,42800.750 ,1
18501,42800.750 ,42803.063 ,1
18502,42803.063 ,42805.375 ,1
18503,42805.375 ,42807.688 ,0
18504,42807.688 ,42810.000 ,0
18505,42810.000 ,42812.313 ,0
18506,42812.313 ,42814.625 ,0
18507,42814.625 ,42816.938 ,0
18508,42816.938 ,42819.250 ,0
18509,42819.250 ,42821.563 ,0
18510,42821.563 ,42823.875 ,0
18511,42823.875 ,42826.188 ,0
18512,42826.188 ,42828.500 ,0
18513,42828.500 ,42830.813 ,0
18514,42830.813 ,42833.125 ,0
18515,42833.125 ,42835.438 ,0
18516,42835.438 ,42837.750 ,0
18517,42837.750 ,42840.063 ,0
18518,42840.063 ,42842.375 ,0
18519,42842.375 ,42844.688 ,0
18520,42844.688 ,42847.000 ,0
18521,42847.000 ,42849.313 ,0
18522,42849.313 ,42851.625 ,0
18523,42851.625 ,42853.938 ,0
18524,42853.938 ,42856.250 ,0
18525,42856.250 ,42858.563 ,0
18526,42858.563 ,42860.875 ,0
18527,42860.875 ,42863.188 ,0
18528,42863.188 ,42865.500 ,0
18529,42865.500 ,42867.813 ,0
18530,42867.813 ,42870.125 ,0
18531,42870.125 ,42872.438 ,1
18532,42872.438 ,42874.750 ,1
18533,42874.750 ,42877.063 ,1
18534,42877.063 ,42879.375 ,0
18535,42879.375 ,42881.688 ,0
18536,42881.688 ,42884.000 ,0
18537,42884.000 ,42886.313 ,0
18538,42886.313 ,42888.625 ,0
18539,42888.625 ,42890.938 ,0
18540,42890.938 ,42893.250 ,0
18541,42893.250 ,42895.563 ,0
18542,42895.563 ,42897.875 ,0
18543,42897.875 ,42900.188 ,0
18544,42900.188 ,42902.500 ,0
18545,42902.500 ,42904.813 ,0
18546,42904.813 ,42907.125 ,0
18547,42907.125 ,42909.438 ,0
18548,42909.438 ,42911.750 ,0
18549,42911.750 ,42914.063 ,0
18550,42914.063 ,42916.375 ,0
18551,42916.375 ,42918.688 ,0
18552,42918.688 ,42921.000 ,0
18553,42921.000 ,42923.313 ,0
18554,42923.313 ,42925.625 ,0
18555,42925.625 ,42927.938 ,0
18556,42927.938 ,42930.250 ,1
18557,42930.250 ,42932.563 ,0
18558,42932.563 ,42934.875 ,0
18559,42934.875 ,42937.188 ,0
18560,42937.188 ,42939.500 ,0
18561,42939.500 ,42941.813 ,0
18562,42941.813 ,42944.125 ,1
18563,42944.125 ,42946.438 ,0
18564,42946.438 ,42948.750 ,0
18565,42948.750 ,42951.063 ,0
18566,42951.063 ,42953.375 ,0
18567,42953.375 ,42955.688 ,0
18568,42955.688 ,42958.000 ,0
18569,42958.000 ,42960.313 ,0
18570,42960.313 ,42962.625 ,0
18571,42962.625 ,42964.938 ,0
18572,42964.938 ,42967.250 ,1
18573,42967.250 ,42969.563 ,0
18574,42969.563 ,42971.875 ,0
18575,42971.875 ,42974.188 ,0
18576,42974.188 ,42976.500 ,0
18577,42976.500 ,42978.813 ,0
18578,42978.813 ,42981.125 ,0
18579,42981.125 ,42983.438 ,0
18580,42983.438 ,42985.750 ,0
18581,42985.750 ,42988.063 ,0
18582,42988.063 ,42990.375 ,0
18583,42990.375 ,42992.688 ,0
18584,42992.688 ,42995.000 ,1
18585,42995.000 ,42997.313 ,1
18586,42997.313 ,42999.625 ,1
18587,42999.625 ,43001.938 ,1
18588,43001.938 ,43004.250 ,1
18589,43004.250 ,43006.563 ,1
18590,43006.563 ,43008.875 ,1
18591,43008.875 ,43011.188 ,0
18592,43011.188 ,43013.500 ,0
18593,43013.500 ,43015.813 ,0
18594,43015.813 ,43018.125 ,0
18595,43018.125 ,43020.438 ,0
18596,43020.438 ,43022.750 ,0
18597,43022.750 ,43025.063 ,0
18598,43025.063 ,43027.375 ,0
18599,43027.375 ,43029.688 ,0
18600,43029.688 ,43032.000 ,0
18601,43032.000 ,43034.313 ,0
18602,43034.313 ,43036.625 ,0
18603,43036.625 ,43038.938 ,0
18604,43038.938 ,43041.250 ,0
18605,43041.250 ,43043.563 ,0
18606,43043.563 ,43045.875 ,0
18607,43045.875 ,43048.188 ,0
18608,43048.188 ,43050.500 ,0
18609,43050.500 ,43052.813 ,0
18610,43052.813 ,43055.125 ,0
18611,43055.125 ,43057.438 ,0
18612,43057.438 ,43059.750 ,0
18613,43059.750 ,43062.063 ,0
18614,43062.063 ,43064.375 ,0
18615,43064.375 ,43066.688 ,0
18616,43066.688 ,43069.000 ,0
18617,43069.000 ,43071.313 ,0
18618,43071.313 ,43073.625 ,0
18619,43073.625 ,43075.938 ,1
18620,43075.938 ,43078.250 ,1
18621,43078.250 ,43080.563 ,0
18622,43080.563 ,43082.875 ,0
18623,43082.875 ,43085.188 ,0
18624,43085.188 ,43087.500 ,0
